id;name;geoid;geoname;value;datetime
1169;Generación medida Biogás Lugo;43;Lugo;0.15;2016-04-06T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.1;2016-04-07T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.149;2016-04-08T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.177;2016-04-09T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.111;2016-04-10T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.219;2016-04-11T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.114;2016-04-12T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.188;2016-04-13T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.1;2016-04-14T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.059;2016-04-15T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.213;2016-04-18T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.118;2016-04-19T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.175;2016-04-20T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.107;2016-04-21T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.188;2016-04-22T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.108;2016-04-23T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.187;2016-04-24T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.152;2016-04-25T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.207;2016-04-26T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.192;2016-04-27T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.195;2016-04-28T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.174;2016-04-29T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.188;2016-04-30T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.149;2016-05-01T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.129;2016-05-02T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.167;2016-05-03T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.129;2016-05-04T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.188;2016-05-05T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.103;2016-05-06T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.077;2016-05-09T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.238;2016-05-10T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.068;2016-05-11T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.189;2016-05-12T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.136;2016-05-13T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.173;2016-05-14T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.115;2016-05-15T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.156;2016-05-16T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.135;2016-05-17T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.175;2016-05-18T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.162;2016-05-19T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.156;2016-05-20T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.175;2016-05-21T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.187;2016-05-23T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.146;2016-05-24T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.188;2016-05-25T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.213;2016-05-26T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.208;2016-05-27T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.197;2016-05-28T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.217;2016-05-29T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.212;2016-05-30T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.228;2016-05-31T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.222;2016-06-01T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.244;2016-06-02T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.24;2016-06-03T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.218;2016-06-04T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.229;2016-06-05T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.226;2016-06-06T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.259;2016-06-07T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.211;2016-06-08T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.244;2016-06-09T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.274;2016-06-10T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.237;2016-06-11T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.197;2016-06-12T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.269;2016-06-13T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.274;2016-06-14T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.225;2016-06-15T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.271;2016-06-16T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.251;2016-06-17T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.216;2016-06-18T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.244;2016-06-19T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.286;2016-06-20T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.289;2016-06-21T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.265;2016-06-22T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.226;2016-06-23T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.291;2016-06-24T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.079;2016-06-27T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.162;2016-06-29T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.324;2016-06-30T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.242;2016-07-01T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.281;2016-07-02T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.241;2016-07-03T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.245;2016-07-04T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.207;2016-07-05T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.24;2016-07-06T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.321;2016-07-07T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.281;2016-07-08T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.284;2016-07-12T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.353;2016-07-13T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.181;2016-07-14T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.263;2016-07-15T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.211;2016-07-16T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.159;2016-07-17T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.118;2016-07-18T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.139;2016-07-22T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.176;2016-07-23T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.079;2016-07-24T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.178;2016-07-25T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.236;2016-07-26T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.178;2016-07-27T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.219;2016-07-28T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.236;2016-07-29T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.255;2016-07-30T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.224;2016-07-31T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.237;2016-08-01T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.276;2016-08-02T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.204;2016-08-03T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.185;2016-08-04T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.208;2016-08-05T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.196;2016-08-06T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.196;2016-08-07T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.076;2016-08-08T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.247;2016-08-09T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.118;2016-08-10T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.196;2016-08-11T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.197;2016-08-12T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.137;2016-08-13T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.134;2016-08-14T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.155;2016-08-15T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.196;2016-08-16T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.105;2016-08-17T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.204;2016-08-18T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.181;2016-08-19T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.199;2016-08-20T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.155;2016-08-21T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.202;2016-08-22T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.163;2016-08-23T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.185;2016-08-24T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.161;2016-08-25T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.194;2016-08-26T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.159;2016-08-27T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.048;2016-08-28T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.2;2016-08-29T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.171;2016-08-30T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.171;2016-08-31T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.159;2016-09-01T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.202;2016-09-02T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.195;2016-09-03T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.162;2016-09-04T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.182;2016-09-05T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.096;2016-09-06T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.208;2016-09-07T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.119;2016-09-08T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.197;2016-09-09T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.119;2016-09-10T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.181;2016-09-11T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.159;2016-09-12T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.101;2016-09-13T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.134;2016-09-14T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.16;2016-09-15T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.064;2016-09-17T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.151;2016-09-18T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.04;2016-09-19T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.18;2016-09-20T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.119;2016-09-21T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.18;2016-09-22T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.185;2016-09-23T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.15;2016-09-24T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.194;2016-09-25T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.055;2016-09-26T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.157;2016-09-27T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.158;2016-09-28T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.019;2016-09-29T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.111;2016-10-07T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.04;2016-10-09T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.223;2016-10-10T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.194;2016-10-11T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.098;2016-10-12T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.004;2016-10-13T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.201;2016-10-14T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.232;2016-10-15T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.232;2016-10-16T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.179;2016-10-17T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.259;2016-10-19T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.273;2016-10-20T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.084;2016-10-21T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.13;2016-10-22T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.226;2016-10-23T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.203;2016-10-24T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.056;2016-10-25T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.2;2016-10-26T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.245;2016-10-27T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.204;2016-10-28T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.221;2016-10-29T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.232;2016-10-31T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.172;2016-11-01T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.275;2016-11-02T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.297;2016-11-03T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.314;2016-11-04T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.237;2016-11-05T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.001;2016-11-24T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.05;2017-02-13T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.004;2017-02-14T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.119;2017-02-15T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.095;2017-02-16T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.117;2017-02-17T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.114;2017-02-18T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.115;2017-02-19T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.118;2017-02-20T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.125;2017-02-21T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.134;2017-02-22T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.139;2017-02-23T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.125;2017-02-24T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.136;2017-02-27T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.136;2017-02-28T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.159;2017-03-01T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.16;2017-03-02T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.155;2017-03-03T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.16;2017-03-04T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.07;2017-03-05T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.175;2017-03-06T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.166;2017-03-07T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.152;2017-03-08T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.148;2017-03-09T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.12;2017-03-10T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.176;2017-03-11T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.179;2017-03-13T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.158;2017-03-14T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.163;2017-03-15T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.186;2017-03-16T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.117;2017-03-17T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.158;2017-03-18T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.161;2017-03-19T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.2;2017-03-20T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.172;2017-03-21T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.156;2017-03-22T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.174;2017-03-23T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.198;2017-03-24T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.2;2017-03-25T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.142;2017-03-26T00:00:00+01:00
1169;Generación medida Biogás Lugo;43;Lugo;0.187;2017-03-27T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.168;2017-03-28T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.144;2017-03-29T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.178;2017-03-30T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.158;2017-03-31T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.155;2017-04-01T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.15;2017-04-02T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.141;2017-04-03T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.114;2017-04-04T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.169;2017-04-05T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.147;2017-04-06T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.111;2017-04-07T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.151;2017-04-08T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.074;2017-04-09T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.154;2017-04-10T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.128;2017-04-11T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.144;2017-04-12T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.142;2017-04-13T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.048;2017-04-14T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.198;2017-04-15T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.191;2017-04-16T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.217;2017-04-17T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.069;2017-04-18T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.11;2017-04-19T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.143;2017-04-20T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.14;2017-04-21T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.064;2017-04-22T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.186;2017-04-23T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.232;2017-04-24T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.195;2017-04-25T00:00:00+02:00
1169;Generación medida Biogás Lugo;43;Lugo;0.041;2017-04-26T00:00:00+02:00
